Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
F19,FAM,N2,Unkn,CC_225_C,39.47832806,NaN
F20,FAM,N2,Unkn,CC_225_C,39.79126853,NaN
F21,FAM,N2,Unkn,CC_225_C,38.1399015,NaN
F22,FAM,BCOV,Unkn,CC_225_B,28.55693001,NaN
F23,FAM,BCOV,Unkn,CC_225_B,28.52993046,NaN
F24,FAM,BCOV,Unkn,CC_225_B,28.33679229,NaN
H01,FAM,N1,Unkn,NO_225_D,NaN,NaN
H02,FAM,N1,Unkn,NO_225_D,NaN,NaN
H03,FAM,N1,Unkn,NO_225_D,NaN,NaN
H05,FAM,N1,Unkn,MI_225_D,NaN,NaN
H06,FAM,N1,Unkn,MI_225_D,34.95613017,NaN
H07,FAM,N1,Unkn,MI_225_D,36.19130693,NaN
H09,FAM,N1,Unkn,CC_225_D,37.88354293,NaN
H10,FAM,N1,Unkn,CC_225_D,NaN,NaN
H11,FAM,N1,Unkn,CC_225_D,38.45160358,NaN
H13,FAM,N2,Unkn,NO_225_D,NaN,NaN
H14,FAM,N2,Unkn,NO_225_D,39.45726001,NaN
H15,FAM,N2,Unkn,NO_225_D,NaN,NaN
H16,FAM,N2,Unkn,MI_225_D,NaN,NaN
H17,FAM,N2,Unkn,MI_225_D,37.52355408,NaN
H18,FAM,N2,Unkn,MI_225_D,37.74028885,NaN
H19,FAM,N2,Unkn,CC_225_D,38.01352191,NaN
H20,FAM,N2,Unkn,CC_225_D,39.58446443,NaN
H21,FAM,N2,Unkn,CC_225_D,37.46192724,NaN
H22,FAM,BCOV,Unkn,CG_225,19.00335288,NaN
H23,FAM,BCOV,Unkn,CG_225,19.17656538,NaN
H24,FAM,BCOV,Unkn,CG_225,19.30854345,NaN
J01,FAM,N1,Unkn,NO_225_E,37.05624204,NaN
J02,FAM,N1,Unkn,NO_225_E,37.99086317,NaN
J03,FAM,N1,Unkn,NO_225_E,38.38272193,NaN
J05,FAM,N1,Unkn,MI_225_E,37.79656213,NaN
J06,FAM,N1,Unkn,MI_225_E,37.10687563,NaN
J07,FAM,N1,Unkn,MI_225_E,35.44010571,NaN
J09,FAM,N1,Unkn,CC_225_E,34.6910373,NaN
J10,FAM,N1,Unkn,CC_225_E,36.03160474,NaN
J11,FAM,N1,Unkn,CC_225_E,37.07210728,NaN
J13,FAM,N2,Unkn,NO_225_E,38.14064448,NaN
J14,FAM,N2,Unkn,NO_225_E,38.57626992,NaN
J15,FAM,N2,Unkn,NO_225_E,39.69868518,NaN
J16,FAM,N2,Unkn,MI_225_E,38.14288835,NaN
J17,FAM,N2,Unkn,MI_225_E,37.56203208,NaN
J18,FAM,N2,Unkn,MI_225_E,38.08339875,NaN
J19,FAM,N2,Unkn,CC_225_E,37.76166033,NaN
J20,FAM,N2,Unkn,CC_225_E,NaN,NaN
J21,FAM,N2,Unkn,CC_225_E,37.78444026,NaN
J22,FAM,BCOV,Unkn,NO_RNA_225,7.190989121,NaN
J23,FAM,BCOV,Unkn,NO_RNA_225,7.306992359,NaN
J24,FAM,BCOV,Unkn,NO_RNA_225,7.581140871,NaN
L01,FAM,N1,Unkn,NO_225_F,38.01467451,NaN
L02,FAM,N1,Unkn,NO_225_F,NaN,NaN
L03,FAM,N1,Unkn,NO_225_F,36.55533582,NaN
L05,FAM,N1,Unkn,MI_225_F,38.35632382,NaN
L06,FAM,N1,Unkn,MI_225_F,37.75407215,NaN
L07,FAM,N1,Unkn,MI_225_F,NaN,NaN
L09,FAM,N1,Unkn,CC_225_F,37.93143814,NaN
L10,FAM,N1,Unkn,CC_225_F,NaN,NaN
L11,FAM,N1,Unkn,CC_225_F,37.70106531,NaN
L13,FAM,N2,Unkn,NO_225_F,39.16885846,NaN
L14,FAM,N2,Unkn,NO_225_F,38.08907061,NaN
L15,FAM,N2,Unkn,NO_225_F,38.82940225,NaN
L16,FAM,N2,Unkn,MI_225_F,38.85279561,NaN
L17,FAM,N2,Unkn,MI_225_F,NaN,NaN
L18,FAM,N2,Unkn,MI_225_F,37.09009686,NaN
L19,FAM,N2,Unkn,CC_225_F,NaN,NaN
L20,FAM,N2,Unkn,CC_225_F,38.89654597,NaN
L21,FAM,N2,Unkn,CC_225_F,39.29527222,NaN
L22,FAM,BCOV,Unkn,MI_RNA_225,7.129958409,NaN
L23,FAM,BCOV,Unkn,MI_RNA_225,7.219666538,NaN
L24,FAM,BCOV,Unkn,MI_RNA_225,7.383493854,NaN
N01,FAM,N1,Unkn,BLANK_225,NaN,NaN
N02,FAM,N1,Unkn,BLANK_225,NaN,NaN
N03,FAM,N1,Unkn,BLANK_225,NaN,NaN
N13,FAM,N2,Unkn,BLANK_225,NaN,NaN
N14,FAM,N2,Unkn,BLANK_225,NaN,NaN
N15,FAM,N2,Unkn,BLANK_225,NaN,NaN
N22,FAM,BCOV,Unkn,CC_RNA_225,7.148020839,NaN
N23,FAM,BCOV,Unkn,CC_RNA_225,4.321362868,NaN
N24,FAM,BCOV,Unkn,CC_RNA_225,6.263948019,NaN
P01,FAM,N1,Unkn,SARS-CoV-2_225,17.15351686,NaN
P02,FAM,N1,Unkn,SARS-CoV-2_225,17.10792533,NaN
P03,FAM,N1,Unkn,SARS-CoV-2_225,17.27384046,NaN
P13,FAM,N2,Unkn,SARS-CoV-2_225,18.09838464,NaN
P14,FAM,N2,Unkn,SARS-CoV-2_225,18.11542363,NaN
P15,FAM,N2,Unkn,SARS-CoV-2_225,18.14856551,NaN
P22,FAM,BCOV,Unkn,H2O_RNA_225,7.240790311,NaN
P23,FAM,BCOV,Unkn,H2O_RNA_225,8.060068761,NaN
P24,FAM,BCOV,Unkn,H2O_RNA_225,7.427554711,NaN
